Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
EMERALD EXPRESS T1W-1018|3665 N HARBOR DR, SAN DIEGO, CA 92101|19-Jan-2017|97|A|24-May-2016|Routine|96|No major violations observed|['Equipment and Utensil Storage, Use', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211995566534
EMERALD EXPRESS T1W-1018|3665 N HARBOR DR, SAN DIEGO, CA 92101|19-Jan-2017|97|A|24-May-2016|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211995566534
EMERALD EXPRESS T1W-1018|3665 N HARBOR DR, SAN DIEGO, CA 92101|19-Jan-2017|97|A|10-Jun-2015|Routine|93|['Handwashing']|['Equipment and Utensil Storage, Use', 'Holding Temperatures']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211995566534
EMERSON ELEMENTARY|3510 NEWTON AVE, SAN DIEGO, CA 92113|11-May-2017|98|A|11-May-2017|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Plumbing']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383524
EMERSON ELEMENTARY|3510 NEWTON AVE, SAN DIEGO, CA 92113|11-May-2017|98|A|10-Nov-2016|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383524
EMERSON ELEMENTARY|3510 NEWTON AVE, SAN DIEGO, CA 92113|11-May-2017|98|A|01-Mar-2016|Routine|99|No major violations observed|['Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383524
EMILIANOS MEXICAN RESTAURANT|6690 MISSION GORGE RD, SAN DIEGO, CA 92120|09-May-2017|90|A|09-May-2017|Routine|90|No major violations observed|['Food Separated and Protected', 'Food Contact Surfaces', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities', 'Ventilation and Lighting', 'Wiping Cloths']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898412266
EMILIANOS MEXICAN RESTAURANT|6690 MISSION GORGE RD, SAN DIEGO, CA 92120|09-May-2017|90|A|27-Jul-2016|Routine|94|No major violations observed|['Food Storage', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898412266
EMILIANOS MEXICAN RESTAURANT|6690 MISSION GORGE RD, SAN DIEGO, CA 92120|09-May-2017|90|A|26-Feb-2016|Reinspection|Directed|No major violations observed|['Proper Handwashing Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898412266
EMORY ELEMENTARY SCHOOL|1915 CORONADO (SB) AVE, SAN DIEGO, CA 92154|26-Apr-2017|96|A|26-Apr-2017|Routine|96|No major violations observed|['Hot and Cold Water', 'Holding Temperatures']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899093267
EMORY ELEMENTARY SCHOOL|1915 CORONADO (SB) AVE, SAN DIEGO, CA 92154|26-Apr-2017|96|A|26-Oct-2016|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899093267
EMORY ELEMENTARY SCHOOL|1915 CORONADO (SB) AVE, SAN DIEGO, CA 92154|26-Apr-2017|96|A|01-Mar-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899093267
EMPIREHOUSE URBAN PALATE|127 UNIVERSITY AVE, SAN DIEGO, CA 92103|17-Feb-2017|NULL|NULL|17-Feb-2017|Other|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383857
EMPIREHOUSE URBAN PALATE|127 UNIVERSITY AVE, SAN DIEGO, CA 92103|17-Feb-2017|NULL|NULL|29-Dec-2016|Routine|95|No major violations observed|['Equipment and Utensil Storage, Use', 'Floors, Walls, and Ceilings', 'Food Contact Surfaces', 'Food Separated and Protected']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383857
EMPIREHOUSE URBAN PALATE|127 UNIVERSITY AVE, SAN DIEGO, CA 92103|17-Feb-2017|NULL|NULL|18-Feb-2016|Routine|96|No major violations observed|['Food Contact Surfaces', 'Nonfood Contact Surfaces Clean', 'Wiping Cloths']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383857
EMPOWER CHARTER SCHOOL|2230 E JEWETT ST, SAN DIEGO, CA 92111-6013|20-Apr-2017|99|A|20-Apr-2017|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910776504
EMPOWER CHARTER SCHOOL|2230 E JEWETT ST, SAN DIEGO, CA 92111-6013|20-Apr-2017|99|A|14-Oct-2016|Routine|92|No major violations observed|['Holding Temperatures', 'Hot and Cold Water', 'Proper Handwashing Facilities', 'Vermin']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910776504
EMPOWER CHARTER SCHOOL|2230 E JEWETT ST, SAN DIEGO, CA 92111-6013|20-Apr-2017|99|A|19-Apr-2016|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910776504
ENCANTO ELEMENTARY|822 65TH ST, SAN DIEGO, CA 92114|03-May-2017|100|A|03-May-2017|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898844140
ENCANTO ELEMENTARY|822 65TH ST, SAN DIEGO, CA 92114|03-May-2017|100|A|03-Nov-2016|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898844140
ENCANTO ELEMENTARY|822 65TH ST, SAN DIEGO, CA 92114|03-May-2017|100|A|03-May-2016|Routine|99|No major violations observed|['Storage of Toxic Substances']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898844140
ENCANTO LIQUOR|6555 IMPERIAL AVE, SAN DIEGO, CA 92114|13-Feb-2017|96|A|13-Feb-2017|Routine|96|No major violations observed|['Hot and Cold Water', 'Vermin']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899119645
ENCANTO LIQUOR|6555 IMPERIAL AVE, SAN DIEGO, CA 92114|13-Feb-2017|96|A|20-Jan-2016|Routine|98|No major violations observed|['Hot and Cold Water']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899119645
ENCANTO LIQUOR|6555 IMPERIAL AVE, SAN DIEGO, CA 92114|13-Feb-2017|96|A|29-Jun-2015|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899119645
ENCHILAMESTA|2319 REO DR, SAN DIEGO, CA 92139-3023|13-Jun-2017|99|A|13-Jun-2017|Routine|99|No major violations observed|['Nonfood Contact Surfaces Clean']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211999528789
ENCHILAMESTA|2319 REO DR, SAN DIEGO, CA 92139-3023|13-Jun-2017|99|A|24-May-2016|Routine|97|No major violations observed|['Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211999528789
ENCHILAMESTA|2319 REO DR, SAN DIEGO, CA 92139-3023|13-Jun-2017|99|A|03-May-2016|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211999528789
ENCONTRO|3001 UNIVERSITY AVE, SAN DIEGO, CA 92104|24-Oct-2016|95|A|24-Oct-2016|Routine|95|No major violations observed|['Equipment and Utensil Storage, Use', 'Hot and Cold Water', 'Vermin']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211939987060
ENCONTRO|3001 UNIVERSITY AVE, SAN DIEGO, CA 92104|24-Oct-2016|95|A|08-Feb-2016|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211939987060
ENCONTRO|3001 UNIVERSITY AVE, SAN DIEGO, CA 92104|24-Oct-2016|95|A|01-Feb-2016|Routine|98|No major violations observed|['Hot and Cold Water']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211939987060
ENCORE CATERING|9932 MESA RIM RD, SAN DIEGO, CA 92121-3930|28-Mar-2017|NULL|NULL|28-Mar-2017|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211902036231
ENCORE CATERING|9932 MESA RIM RD, SAN DIEGO, CA 92121-3930|28-Mar-2017|NULL|NULL|05-Dec-2016|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Food Safety Certification']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211902036231
ENCORE CATERING|9932 MESA RIM RD, SAN DIEGO, CA 92121-3930|28-Mar-2017|NULL|NULL|27-Oct-2015|Routine|95|No major violations observed|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Holding Temperatures']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211902036231
END ZONE BAR AND GRILL|2859 UNIVERSITY AVE, SAN DIEGO, CA 92104|06-Apr-2017|NULL|NULL|06-Apr-2017|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211959992106
END ZONE BAR AND GRILL|2859 UNIVERSITY AVE, SAN DIEGO, CA 92104|06-Apr-2017|NULL|NULL|28-Mar-2017|Routine|93|No major violations observed|['Food Safety Certification', 'Food Handler Training', 'Grade Card, Last Inspection Report, Permit Available', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211959992106
END ZONE BAR AND GRILL|2859 UNIVERSITY AVE, SAN DIEGO, CA 92104|06-Apr-2017|NULL|NULL|19-Apr-2016|Routine|99|No major violations observed|['Toilet Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211959992106
ENOTECA ADRIANO|4864 CASS ST, SAN DIEGO, CA 92109|21-Feb-2017|95|A|21-Feb-2017|Routine|95|No major violations observed|['Food Separated and Protected', 'Nonfood Contact Surfaces Clean', 'Thawing Methods', 'Ventilation and Lighting', 'Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898344237
ENOTECA ADRIANO|4864 CASS ST, SAN DIEGO, CA 92109|21-Feb-2017|95|A|11-Feb-2016|Routine|94|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Separated and Protected', 'Holding Temperatures', 'Plumbing', 'Storage of Toxic Substances']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898344237
ENOTECA ADRIANO|4864 CASS ST, SAN DIEGO, CA 92109|21-Feb-2017|95|A|03-Feb-2015|Routine|93|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Food Contact Surfaces', 'Food Storage', 'Floors, Walls, and Ceilings', 'Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898344237
ENOTECA STYLE|1445 INDIA ST, SAN DIEGO, CA 92101|20-Dec-2016|NULL|NULL|20-Dec-2016|Routine|Complete|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Separated and Protected', 'Ventilation and Lighting', 'Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898699728
ENOTECA STYLE|1445 INDIA ST, SAN DIEGO, CA 92101|20-Dec-2016|NULL|NULL|16-Feb-2016|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898699728
ENOTECA STYLE|1445 INDIA ST, SAN DIEGO, CA 92101|20-Dec-2016|NULL|NULL|23-Jul-2015|Routine|99|No major violations observed|['Food Separated and Protected']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898699728
EPIC CATERING INC|1620 NATIONAL AVE, SAN DIEGO, CA 92113|17-Jan-2017|98|A|17-Jan-2017|Routine|98|No major violations observed|['Food Safety Certification']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898383246
EPIC CATERING INC|1620 NATIONAL AVE, SAN DIEGO, CA 92113|17-Jan-2017|98|A|02-Feb-2016|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898383246
EPIC CATERING INC|1620 NATIONAL AVE, SAN DIEGO, CA 92113|17-Jan-2017|98|A|26-Aug-2015|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean', 'Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898383246
EPICURE MARKET AND CAFE|2901 NIMITZ BLVD, SAN DIEGO, CA 92106|23-Jun-2017|95|A|23-Jun-2017|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Proper Handwashing Facilities', 'Vermin']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211904262477
EPISCOPAL CHURCH|2083 SUNSET CLIFFS BLVD, SAN DIEGO, CA 92107-2535|01-Feb-2017|99|A|01-Feb-2017|Routine|99|No major violations observed|['Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211986126039
EPISCOPAL CHURCH|2083 SUNSET CLIFFS BLVD, SAN DIEGO, CA 92107-2535|01-Feb-2017|99|A|19-Feb-2016|Routine|98|No major violations observed|['Equipment and Utensil Storage, Use', 'Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211986126039
EPISCOPAL CHURCH|2083 SUNSET CLIFFS BLVD, SAN DIEGO, CA 92107-2535|01-Feb-2017|99|A|04-Mar-2015|Routine|98|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items', 'Warewashing Facilities Maintained']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211986126039
ERICSON ELEMENTARY|11174 WESTONHILL DR, SAN DIEGO, CA 92126|23-Mar-2017|100|A|23-Mar-2017|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899114747
ERICSON ELEMENTARY|11174 WESTONHILL DR, SAN DIEGO, CA 92126|23-Mar-2017|100|A|17-Oct-2016|Routine|100|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899114747
ERICSON ELEMENTARY|11174 WESTONHILL DR, SAN DIEGO, CA 92126|23-Mar-2017|100|A|13-Apr-2016|Routine|99|No major violations observed|['Nonfood Contact Surfaces Clean']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899114747
ERIKS  DELI & GRILL|9660 VIA DE LA AMISTAD, SAN DIEGO, CA 92154|06-Feb-2017|93|A|06-Feb-2017|Routine|93|No major violations observed|['Food Safety Certification', 'Holding Temperatures', 'Sewage Disposal', 'Thermometers']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898625770
ERIKS  DELI & GRILL|9660 VIA DE LA AMISTAD, SAN DIEGO, CA 92154|06-Feb-2017|93|A|10-Feb-2016|Routine|95|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Separated and Protected', 'Holding Temperatures', 'Toilet Facilities']|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898625770
ERIKS  DELI & GRILL|9660 VIA DE LA AMISTAD, SAN DIEGO, CA 92154|06-Feb-2017|93|A|20-Oct-2015|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898625770
ESPRESSO BOUTIQUE|10670 WEXFORD ST, SAN DIEGO, CA 92131-3940|07-Feb-2017|NULL|NULL|07-Feb-2017|Reinspection|Directed|No major violations observed|No minor violations observed|San Diego|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211925250189
