Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
AVENUE LIQUOR STORE|878 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|NULL|NULL|16-Nov-2016|Routine|91|['Food Contact Surfaces', 'Sewage disposal']|['Equipment and Utensil Storage, Use']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898766356
AVENUE LIQUOR STORE|878 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|NULL|NULL|26-Jan-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898766356
BISTRO D ASIA|1301 ORANGE AVE, CORONADO, CA 92118|03-Mar-2017|96|A|03-Mar-2017|Routine|96|No major violations observed|['Holding Temperatures', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899135168
BISTRO D ASIA|1301 ORANGE AVE, CORONADO, CA 92118|03-Mar-2017|96|A|29-Feb-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899135168
BISTRO D ASIA|1301 ORANGE AVE, CORONADO, CA 92118|03-Mar-2017|96|A|19-Feb-2016|Routine|90|No major violations observed|['Food Safety Certification', 'Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Proper Handwashing Facilities', 'Thawing Methods']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899135168
BLUEWATER BOATHOUSE SEAFOOD GRILL|1701 STRAND WAY, CORONADO, CA 92118-3004|01-May-2017|91|A|01-May-2017|Routine|91|['Holding Temps', 'Shellfish Tags']|['Food Contact Surfaces', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211915803376
BLUEWATER BOATHOUSE SEAFOOD GRILL|1701 STRAND WAY, CORONADO, CA 92118-3004|01-May-2017|91|A|06-Jun-2016|Reinspection|Directed|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211915803376
BLUEWATER BOATHOUSE SEAFOOD GRILL|1701 STRAND WAY, CORONADO, CA 92118-3004|01-May-2017|91|A|23-May-2016|Routine|90|['Holding Temps', 'Protection From Contamination']|['Premises, Vermin-proofing, Personal/Cleaning Items', 'Ventilation and Lighting']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211915803376
BONEYS BAYSIDE MARKET|155 ORANGE AVE, CORONADO, CA 92118|09-Jun-2017|97|A|09-Jun-2017|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Food Contact Surfaces']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899381524
BONEYS BAYSIDE MARKET|155 ORANGE AVE, CORONADO, CA 92118|09-Jun-2017|97|A|09-Jun-2017|Routine|Complete|No major violations observed|['Nonfood Contact Surfaces Clean']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899381524
BONEYS BAYSIDE MARKET|155 ORANGE AVE, CORONADO, CA 92118|09-Jun-2017|97|A|11-Apr-2016|Reinspection|Directed|No major violations observed|['Holding Temperatures']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899381524
BONEYS BAYSIDE MARKET|155 ORANGE AVE, CORONADO, CA 92118|09-Jun-2017|97|A|30-Mar-2016|Routine|94|['Food Contact Surfaces']|['Ventilation and Lighting', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899381524
BONEYS BAYSIDE MARKET|155 ORANGE AVE, CORONADO, CA 92118|09-Jun-2017|97|A|30-Mar-2016|Routine|Complete|No major violations observed|['Holding Temperatures']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899381524
BRIGANTINE RESTAURANT|1333 ORANGE AVE, CORONADO, CA 92118|01-Jun-2017|96|A|01-Jun-2017|Routine|96|No major violations observed|['Equipment and Utensil Storage, Use', 'Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898362844
BRIGANTINE RESTAURANT|1333 ORANGE AVE, CORONADO, CA 92118|01-Jun-2017|96|A|28-Jun-2016|Reinspection|Directed|No major violations observed|['Holding Temperatures']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898362844
BRIGANTINE RESTAURANT|1333 ORANGE AVE, CORONADO, CA 92118|01-Jun-2017|96|A|20-Jun-2016|Routine|94|['Holding Temps']|['Food Contact Surfaces']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898362844
BRUEGGERS BAGELS|1305 ORANGE AVE, CORONADO, CA 92118|23-Feb-2017|NULL|NULL|23-Feb-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899389084
BRUEGGERS BAGELS|1305 ORANGE AVE, CORONADO, CA 92118|23-Feb-2017|NULL|NULL|13-Feb-2017|Routine|93|['Holding Temps']|['Floors, Walls, and Ceilings', 'Vermin']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899389084
BRUEGGERS BAGELS|1305 ORANGE AVE, CORONADO, CA 92118|23-Feb-2017|NULL|NULL|25-Mar-2016|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899389084
BURGER KING #5776|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|100|A|10-Apr-2017|Routine|100|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899401080
BURGER KING #5776|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|100|A|12-Apr-2016|Routine|100|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899401080
BURGER KING #5776|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|100|A|14-Oct-2015|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899401080
BURGER LOUNGE|922 ORANGE AVE, CORONADO, CA 92118|20-Apr-2017|NULL|NULL|20-Apr-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898432154
BURGER LOUNGE|922 ORANGE AVE, CORONADO, CA 92118|20-Apr-2017|NULL|NULL|21-Mar-2017|Routine|94|No major violations observed|['Hot and Cold Water', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Sewage Disposal', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898432154
BURGER LOUNGE|922 ORANGE AVE, CORONADO, CA 92118|20-Apr-2017|NULL|NULL|21-Mar-2017|Reinspection|Re-open|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898432154
BURGER LOUNGE|922 ORANGE AVE, CORONADO, CA 92118|20-Apr-2017|NULL|NULL|21-Mar-2017|Routine|Closure|['Sewage disposal']|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898432154
BURGER LOUNGE|922 ORANGE AVE, CORONADO, CA 92118|20-Apr-2017|NULL|NULL|08-Nov-2016|Reinspection|Directed|No major violations observed|['Approved Equipment and Utensils']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898432154
CAFE 1134|1134 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|16-Feb-2017|Reinspection|Directed|No major violations observed|['Holding Temperatures']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899044154
CAFE 1134|1134 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|09-Feb-2017|Reinspection|Directed|['Holding Temps']|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899044154
CAFE 1134|1134 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|30-Jan-2017|Routine|90|['Holding Temps', 'Protection From Contamination']|['Vermin']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899044154
CAFE MADRID|1029 ORANGE AVE, CORONADO, CA 92118|09-Feb-2017|97|A|09-Feb-2017|Routine|97|No major violations observed|['Equipment, Utensils, Linens Storage and Use', 'Food Safety Certification']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898629491
CAFE MADRID|1029 ORANGE AVE, CORONADO, CA 92118|09-Feb-2017|97|A|02-Feb-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898629491
CAFE MADRID|1029 ORANGE AVE, CORONADO, CA 92118|09-Feb-2017|97|A|22-Jan-2016|Routine|97|No major violations observed|['Equipment, Utensils, Linens Storage and Use', 'Food Handler Training']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898629491
CALYPSO CAFE|507 GRAND CARIBE CSWY, CORONADO, CA 92118|28-Jul-2016|90|A|28-Jul-2016|Routine|90|No major violations observed|['Food Safety Certification', 'Food Contact Surfaces', 'Hot and Cold Water', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899190816
CALYPSO CAFE|507 GRAND CARIBE CSWY, CORONADO, CA 92118|28-Jul-2016|90|A|28-Jul-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899190816
CALYPSO CAFE|507 GRAND CARIBE CSWY, CORONADO, CA 92118|28-Jul-2016|90|A|04-Nov-2015|Routine|95|No major violations observed|['Food Handler Training', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899190816
CALYPSO CAFE|507 GRAND CARIBE CSWY, CORONADO, CA 92118|28-Jul-2016|90|A|25-Feb-2015|Routine|93|No major violations observed|['Food Contact Surfaces', 'Hot and Cold Water', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899190816
CANDELAS BY THE BAY|1201 01ST ST, CORONADO, CA 92118|02-Aug-2016|NULL|NULL|02-Aug-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898211558
CANDELAS BY THE BAY|1201 01ST ST, CORONADO, CA 92118|02-Aug-2016|NULL|NULL|26-Jul-2016|Routine|91|['Holding Temps']|['Food Contact Surfaces', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898211558
CANDELAS BY THE BAY|1201 01ST ST, CORONADO, CA 92118|02-Aug-2016|NULL|NULL|12-Jan-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898211558
CENTRAL LIQUOR|178 ORANGE AVE, CORONADO, CA 92118|27-Oct-2016|95|A|27-Oct-2016|Routine|95|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Contact Surfaces', 'Nonfood Contact Surfaces Clean', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898772926
CENTRAL LIQUOR|178 ORANGE AVE, CORONADO, CA 92118|27-Oct-2016|95|A|26-Jan-2016|Routine|93|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Contact Surfaces', 'Hot and Cold Water', 'Protection From Contamination']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898772926
CENTRAL LIQUOR|178 ORANGE AVE, CORONADO, CA 92118|27-Oct-2016|95|A|03-Jun-2015|Reinspection|Directed|No major violations observed|['Floors, Walls, and Ceilings']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898772926
CHEZ LOMA|1132 LOMA AVE, CORONADO, CA 92118|06-Jun-2017|94|A|06-Jun-2017|Routine|94|No major violations observed|['Food Contact Surfaces', 'Holding Temperatures', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898898069
CHEZ LOMA|1132 LOMA AVE, CORONADO, CA 92118|06-Jun-2017|94|A|06-Jun-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898898069
CHEZ LOMA|1132 LOMA AVE, CORONADO, CA 92118|06-Jun-2017|94|A|08-Apr-2016|Routine|92|['Permit']|['Food Contact Surfaces', 'Food Handler Training', 'Holding Temperatures', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Ventilation and Lighting']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898898069
CHEZ LOMA|1132 LOMA AVE, CORONADO, CA 92118|06-Jun-2017|94|A|05-May-2015|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Proper Handwashing Facilities', 'Vermin']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898898069
CHEZ LOMA|1132 LOMA AVE, CORONADO, CA 92118|06-Jun-2017|94|A|05-May-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898898069
CITY OF CORONADO COMMUNITY CTR|1845 STRAND WAY, CORONADO, CA 92118|30-Jan-2017|97|A|30-Jan-2017|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898990207
CITY OF CORONADO COMMUNITY CTR|1845 STRAND WAY, CORONADO, CA 92118|30-Jan-2017|97|A|09-Feb-2016|Routine|96|No major violations observed|['Food Contact Surfaces', 'Hot and Cold Water']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898990207
CITY OF CORONADO COMMUNITY CTR|1845 STRAND WAY, CORONADO, CA 92118|30-Jan-2017|97|A|14-Oct-2015|Routine|97|No major violations observed|['Hot and Cold Water', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898990207
CLAYTONS COFFEE SHOP|979 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|16-Feb-2017|Routine|96|No major violations observed|['Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities', 'Ventilation and Lighting']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898279912
CLAYTONS COFFEE SHOP|979 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|16-Feb-2017|Routine|96|No major violations observed|['Equipment and Utensil Storage, Use', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898279912
CLAYTONS COFFEE SHOP|979 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|04-Apr-2016|Reinspection|Directed|No major violations observed|['Thawing Methods']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898279912
CLAYTONS COFFEE SHOP|979 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|25-Mar-2016|Routine|94|['Handwashing']|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898279912
CLAYTONS COFFEE SHOP|979 ORANGE AVE, CORONADO, CA 92118|16-Feb-2017|NULL|NULL|25-Mar-2016|Routine|92|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Food Contact Surfaces', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Vermin', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898279912
COLD STONE CREAMERY|1201 01ST ST, CORONADO, CA 92118|03-Mar-2017|96|A|03-Mar-2017|Routine|96|No major violations observed|['Floors, Walls, and Ceilings', 'Proper Handwashing Facilities', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898211367
COLD STONE CREAMERY|1201 01ST ST, CORONADO, CA 92118|03-Mar-2017|96|A|22-Jan-2016|Routine|96|No major violations observed|['Proper Handwashing Facilities', 'Wiping Cloths', 'Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898211367
COLD STONE CREAMERY|1201 01ST ST, CORONADO, CA 92118|03-Mar-2017|96|A|24-Feb-2015|Routine|97|No major violations observed|['Approved Equipment and Utensils', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898211367
CORONADO 76|900 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|NULL|NULL|14-Dec-2016|Routine|94|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Vermin']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850564
CORONADO 76|900 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|NULL|NULL|14-Dec-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850564
CORONADO 76|900 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|NULL|NULL|09-Dec-2015|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850564
CORONADO 76|900 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|NULL|NULL|17-Dec-2014|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850564
CORONADO BREWING COMPANY|170 ORANGE AVE, CORONADO, CA 92118-1409|12-Jun-2017|NULL|NULL|12-Jun-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899540279
CORONADO BREWING COMPANY|170 ORANGE AVE, CORONADO, CA 92118-1409|12-Jun-2017|NULL|NULL|08-May-2017|Routine|96|['Protection From Contamination']|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899540279
CORONADO BREWING COMPANY|170 ORANGE AVE, CORONADO, CA 92118-1409|12-Jun-2017|NULL|NULL|19-Apr-2016|Routine|96|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Contact Surfaces', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899540279
CORONADO CAYS YACHT CLUB|30 CARIBE CAY BLVD, CORONADO, CA 92118|28-Jul-2016|99|A|28-Jul-2016|Routine|99|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335600
CORONADO CAYS YACHT CLUB|30 CARIBE CAY BLVD, CORONADO, CA 92118|28-Jul-2016|99|A|28-Jul-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335600
CORONADO CAYS YACHT CLUB|30 CARIBE CAY BLVD, CORONADO, CA 92118|28-Jul-2016|99|A|04-Nov-2015|Routine|96|['Permit']|['Equipment and Utensil Storage, Use', 'Floors, Walls, and Ceilings', 'Holding Temperatures']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335600
CORONADO CAYS YACHT CLUB|30 CARIBE CAY BLVD, CORONADO, CA 92118|28-Jul-2016|99|A|25-Feb-2015|Routine|99|No major violations observed|['Nonfood Contact Surfaces Clean']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335600
CORONADO COFFEE CO|1201 01ST ST, CORONADO, CA 92118|27-Mar-2017|96|A|27-Mar-2017|Routine|96|No major violations observed|['Holding Temperatures', 'Vermin']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335763
CORONADO COFFEE CO|1201 01ST ST, CORONADO, CA 92118|27-Mar-2017|96|A|04-Apr-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335763
CORONADO COFFEE CO|1201 01ST ST, CORONADO, CA 92118|27-Mar-2017|96|A|26-Jan-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899335763
CORONADO CUP CAKERY|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|99|A|10-Apr-2017|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898968138
CORONADO CUP CAKERY|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|99|A|22-Feb-2016|Routine|99|No major violations observed|['Warewashing Facilities Maintained']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898968138
CORONADO CUP CAKERY|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|99|A|22-Feb-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898968138
CORONADO CUP CAKERY|1201 01ST ST, CORONADO, CA 92118|10-Apr-2017|99|A|18-Mar-2015|Routine|96|No major violations observed|['Food Handler Training', 'Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898968138
CORONADO HOSP KITCHEN|250 PROSPECT PL, CORONADO, CA 92118-1999|27-Oct-2016|NULL|NULL|27-Oct-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899113212
CORONADO HOSP KITCHEN|250 PROSPECT PL, CORONADO, CA 92118-1999|27-Oct-2016|NULL|NULL|26-Jul-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899113212
CORONADO HOSP KITCHEN|250 PROSPECT PL, CORONADO, CA 92118-1999|27-Oct-2016|NULL|NULL|30-Dec-2015|Routine|96|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899113212
CORONADO ISLAND EXPRESS|400 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|100|NULL|14-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899235493
CORONADO ISLAND EXPRESS|400 ORANGE AVE, CORONADO, CA 92118|14-Dec-2016|100|NULL|24-Dec-2015|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|Coronado|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899235493
