Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
CAMPO TRADING POST|31080 HY 94, CAMPO, CA 91906|13-Dec-2016|99|NULL|13-Dec-2016|Routine|99|No major violations observed|['Food Labeling']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211997137447
CAMPO TRADING POST|31080 HY 94, CAMPO, CA 91906|13-Dec-2016|99|NULL|07-Dec-2015|Routine|98|No major violations observed|['Holding Temperatures']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211997137447
CAMPO TRADING POST|31080 HY 94, CAMPO, CA 91906|13-Dec-2016|99|NULL|02-Feb-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211997137447
CIRCLE K|31471 HY 94, CAMPO, CA 91906|13-Jun-2017|96|A|13-Jun-2017|Routine|96|No major violations observed|['Nonfood Contact Surfaces Clean', 'Plumbing', 'Proper Handwashing Facilities']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211968202808
CIRCLE K|31471 HY 94, CAMPO, CA 91906|13-Jun-2017|96|A|19-Dec-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211968202808
CIRCLE K|31471 HY 94, CAMPO, CA 91906|13-Jun-2017|96|A|08-Jun-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211968202808
EL PASO|31480 HIGHWAY 94, CAMPO, CA 91906-3122|13-Jun-2017|95|A|13-Jun-2017|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Nonfood Contact Surfaces Clean', 'Thawing Methods', 'Vermin']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898550822
EL PASO|31480 HIGHWAY 94, CAMPO, CA 91906-3122|13-Jun-2017|95|A|19-Dec-2016|Routine|98|No major violations observed|['Food Storage', 'Thawing Methods']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898550822
EL PASO|31480 HIGHWAY 94, CAMPO, CA 91906-3122|13-Jun-2017|95|A|25-May-2016|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Food Separated and Protected']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898550822
EL PASO|31480 HIGHWAY 94, CAMPO, CA 91906-3122|13-Jun-2017|95|A|25-May-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898550822
LAKE MORENA COUNTRY MARKET|29801 OAK DR, CAMPO, CA 91906|13-Dec-2016|100|NULL|13-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899536479
LAKE MORENA COUNTRY MARKET|29801 OAK DR, CAMPO, CA 91906|13-Dec-2016|100|NULL|01-Sep-2015|Routine|96|No major violations observed|['Approved Equipment and Utensils', 'Proper Handwashing Facilities', 'Warewashing Facilities Maintained']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899536479
LAKE MORENA COUNTRY MARKET|29801 OAK DR, CAMPO, CA 91906|13-Dec-2016|100|NULL|01-Sep-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899536479
LAKE MORENA COUNTRY MARKET|29801 OAK DR, CAMPO, CA 91906|13-Dec-2016|100|NULL|23-May-2014|Routine|90|No major violations observed|['Food Handler Training', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities', 'Plumbing', 'Vermin']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899536479
LT JOHN FINN VFW POST 2080|301 SHERIDAN RD, CAMPO, CA 91906|03-May-2017|NULL|NULL|03-May-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898549026
LT JOHN FINN VFW POST 2080|301 SHERIDAN RD, CAMPO, CA 91906|03-May-2017|NULL|NULL|01-May-2017|Reinspection|Directed|No major violations observed|['Food Safety Certification']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898549026
LT JOHN FINN VFW POST 2080|301 SHERIDAN RD, CAMPO, CA 91906|03-May-2017|NULL|NULL|09-Feb-2017|Routine|96|No major violations observed|['Food Safety Certification', 'Nonfood Contact Surfaces Clean', 'Plumbing']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898549026
MT EMPIRE SENIOR NUTRITION|976 SHERIDAN RD, CAMPO, CA 91906|31-May-2017|99|A|31-May-2017|Routine|99|No major violations observed|['Approved Equipment and Utensils']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899313008
MT EMPIRE SENIOR NUTRITION|976 SHERIDAN RD, CAMPO, CA 91906|31-May-2017|99|A|11-Aug-2016|Routine|97|No major violations observed|['Approved Equipment and Utensils', 'Holding Temperatures']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899313008
MT EMPIRE SENIOR NUTRITION|976 SHERIDAN RD, CAMPO, CA 91906|31-May-2017|99|A|17-Aug-2015|Routine|100|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899313008
OAK SHORES MALT SHOP|2425 LAKE MORENA DR, CAMPO, CA 91906|30-Jan-2017|98|A|30-Jan-2017|Routine|98|No major violations observed|['Food Storage', 'Nonfood Contact Surfaces Clean']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211975090626
SAN DIEGO FREEDOM RANCH|1777 BUCKMAN SPRINGS RD, CAMPO, CA 91906|01-May-2017|98|A|01-May-2017|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898608191
SAN DIEGO FREEDOM RANCH|1777 BUCKMAN SPRINGS RD, CAMPO, CA 91906|01-May-2017|98|A|30-Aug-2016|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898608191
SAN DIEGO FREEDOM RANCH|1777 BUCKMAN SPRINGS RD, CAMPO, CA 91906|01-May-2017|98|A|06-Oct-2015|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898608191
SUBWAY #43601|31471 HY 94, CAMPO, CA 91906|31-May-2017|99|A|31-May-2017|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211962876571
SUBWAY #43601|31471 HY 94, CAMPO, CA 91906|31-May-2017|99|A|03-Nov-2016|Routine|96|No major violations observed|['Holding Temperatures', 'Proper Handwashing Facilities']|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211962876571
SUBWAY #43601|31471 HY 94, CAMPO, CA 91906|31-May-2017|99|A|09-Mar-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Campo|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211962876571
