Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
BANCROFT BAR LLC|9143 CAMPO RD, SPRING VALLEY, CA 91977|18-Apr-2017|98|A|18-Apr-2017|Routine|98|No major violations observed|['Equipment and Utensil Storage, Use', 'Grade Card, Last Inspection Report, Permit Available']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211965678884
BANCROFT BAR LLC|9143 CAMPO RD, SPRING VALLEY, CA 91977|18-Apr-2017|98|A|15-Jun-2016|Routine|98|No major violations observed|['Holding Temperatures']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211965678884
BANCROFT ELEMENTARY|8805 TYLER ST, SPRING VALLEY, CA 91977|23-May-2017|97|A|23-May-2017|Routine|97|No major violations observed|['Approved Equipment and Utensils', 'Food Contact Surfaces']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898700472
BANCROFT ELEMENTARY|8805 TYLER ST, SPRING VALLEY, CA 91977|23-May-2017|97|A|27-Oct-2016|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898700472
BANCROFT ELEMENTARY|8805 TYLER ST, SPRING VALLEY, CA 91977|23-May-2017|97|A|13-Apr-2016|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898700472
BANCROFT MARKET & LIQUOR|3650 BANCROFT DR, SPRING VALLEY, CA 91977|21-Dec-2016|95|NULL|21-Dec-2016|Routine|95|No major violations observed|['Food Safety Certification', 'Food Contact Surfaces', 'Plumbing']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898510127
BANCROFT MARKET & LIQUOR|3650 BANCROFT DR, SPRING VALLEY, CA 91977|21-Dec-2016|95|NULL|15-Dec-2015|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898510127
BANCROFT MARKET & LIQUOR|3650 BANCROFT DR, SPRING VALLEY, CA 91977|21-Dec-2016|95|NULL|17-Dec-2014|Reinspection|Directed|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898510127
BANKHEAD MISSISSIPPI STYLE COOKING|8300 PARADISE VALLEY RD 102, SPRING VALLEY, CA 91976|29-Aug-2016|94|A|29-Aug-2016|Routine|94|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Storage', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Vermin']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899092704
BANKHEAD MISSISSIPPI STYLE COOKING|8300 PARADISE VALLEY RD 102, SPRING VALLEY, CA 91976|29-Aug-2016|94|A|14-Oct-2015|Routine|90|No major violations observed|['Food Separated and Protected', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Protection From Contamination', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Vermin', 'Wiping Cloths']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899092704
BANKHEAD MISSISSIPPI STYLE COOKING|8300 PARADISE VALLEY RD 102, SPRING VALLEY, CA 91976|29-Aug-2016|94|A|17-Mar-2015|Routine|92|No major violations observed|['Food Separated and Protected', 'Food Storage', 'Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean', 'Protection From Contamination']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899092704
BASAKA PETROLEUM CO BPC|9111 CAMPO RD, SPRING VALLEY, CA 91977|20-Dec-2016|99|NULL|20-Dec-2016|Routine|99|No major violations observed|['Equipment and Utensil Storage, Use']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898771047
BASAKA PETROLEUM CO BPC|9111 CAMPO RD, SPRING VALLEY, CA 91977|20-Dec-2016|99|NULL|24-Dec-2015|Routine|98|No major violations observed|['Garbage and Refuse', 'Warewashing Facilities Maintained']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898771047
BASAKA PETROLEUM CO BPC|9111 CAMPO RD, SPRING VALLEY, CA 91977|20-Dec-2016|99|NULL|19-Dec-2014|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898771047
BASKIN 31 ROBBINS|3509 SWEETWATER SPRINGS BLVD, SPRING VALLEY, CA 91978|07-Jun-2017|100|A|07-Jun-2017|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898414478
BASKIN 31 ROBBINS|3509 SWEETWATER SPRINGS BLVD, SPRING VALLEY, CA 91978|07-Jun-2017|100|A|23-Sep-2016|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898414478
BASKIN 31 ROBBINS|3509 SWEETWATER SPRINGS BLVD, SPRING VALLEY, CA 91978|07-Jun-2017|100|A|10-Aug-2015|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898414478
BELINDAS FAMILIA MEXICAN RESTAURANT|9505 JAMACHA BLVD, SPRING VALLEY, CA 91977|18-Jan-2017|99|A|18-Jan-2017|Routine|99|No major violations observed|['Approved Equipment and Utensils']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910253164
BIG 5 SPORTING GOODS|9805 CAMPO RD, SPRING VALLEY, CA 91977|21-Dec-2016|100|NULL|21-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898687299
BIG 5 SPORTING GOODS|9805 CAMPO RD, SPRING VALLEY, CA 91977|21-Dec-2016|100|NULL|16-Dec-2015|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898687299
BIG 5 SPORTING GOODS|9805 CAMPO RD, SPRING VALLEY, CA 91977|21-Dec-2016|100|NULL|16-Oct-2014|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898687299
BIG LOTS #4295|633 SWEETWATER RD, SPRING VALLEY, CA 91977|03-Jan-2017|100|NULL|03-Jan-2017|Routine|100|No major violations observed|No minor violations observed|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898777868
BIG LOTS #4295|633 SWEETWATER RD, SPRING VALLEY, CA 91977|03-Jan-2017|100|NULL|02-Dec-2015|Routine|97|No major violations observed|['Hot and Cold Water', 'Toilet Facilities']|Spring Valley|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898777868
