Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
83 DEGREES|660 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|06-Jan-2017|NULL|NULL|08-Nov-2016|Routine|92|['Holding Temps']|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Food Storage', 'Thermometers']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898340223
83 DEGREES|660 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|06-Jan-2017|NULL|NULL|26-Jan-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898340223
ACE SUSHI AT VONS #2343|985 TAMARACK AVE, CARLSBAD, CA 92008|16-Dec-2016|100|A|16-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211955601710
ACE SUSHI AT VONS #2343|985 TAMARACK AVE, CARLSBAD, CA 92008|16-Dec-2016|100|A|01-Aug-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211955601710
ACTIVCARE AT BRESSI RANCH|6255 NYGAARD ST, CARLSBAD, CA 92009|03-Feb-2017|97|A|03-Feb-2017|Routine|97|No major violations observed|['Food Contact Surfaces', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899118467
ACTIVCARE AT BRESSI RANCH|6255 NYGAARD ST, CARLSBAD, CA 92009|03-Feb-2017|97|A|22-Apr-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899118467
ACTIVCARE AT BRESSI RANCH|6255 NYGAARD ST, CARLSBAD, CA 92009|03-Feb-2017|97|A|11-Sep-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899118467
AFC SUSHI AT RALPHS #175|7140 AVENIDA ENCINAS, CARLSBAD, CA 92011-4656|16-Jun-2017|100|A|16-Jun-2017|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211933590845
AFC SUSHI AT RALPHS #175|7140 AVENIDA ENCINAS, CARLSBAD, CA 92011-4656|16-Jun-2017|100|A|01-Sep-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211933590845
AFC SUSHI AT RALPHS #175|7140 AVENIDA ENCINAS, CARLSBAD, CA 92011-4656|16-Jun-2017|100|A|23-Aug-2016|Routine|95|No major violations observed|['Food Handler Training', 'Hot and Cold Water', 'Warewashing Facilities Maintained']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211933590845
AFC SUSHI AT VONS #2724|3439 VIA MONTEBELLO, CARLSBAD, CA 92009|23-Nov-2016|NULL|NULL|23-Nov-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211937610614
AFC SUSHI AT VONS #2724|3439 VIA MONTEBELLO, CARLSBAD, CA 92009|23-Nov-2016|NULL|NULL|28-Oct-2016|Routine|92|['Impoundment', 'Time as a PHC']|['Food Handler Training', 'Holding Temperatures']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211937610614
AFC SUSHI AT VONS #2724|3439 VIA MONTEBELLO, CARLSBAD, CA 92009|23-Nov-2016|NULL|NULL|06-Oct-2015|Routine|99|No major violations observed|['Grade Card, Last Inspection Report, Permit Available']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211937610614
AFC SUSHI AT VONS 2065|6951 EL CAMINO REAL, CARLSBAD, CA 92009-4146|19-Dec-2016|98|A|19-Dec-2016|Routine|98|No major violations observed|['Food Handler Training']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211913167487
AFC SUSHI AT VONS 2065|6951 EL CAMINO REAL, CARLSBAD, CA 92009-4146|19-Dec-2016|98|A|05-Feb-2016|Routine|98|No major violations observed|['Holding Temperatures']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211913167487
AFC SUSHI AT VONS 2065|6951 EL CAMINO REAL, CARLSBAD, CA 92009-4146|19-Dec-2016|98|A|10-Aug-2015|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211913167487
AL'S CAFE IN THE VILLAGE|795 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|18-Jan-2017|NULL|NULL|18-Jan-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899402679
AL'S CAFE IN THE VILLAGE|795 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|18-Jan-2017|NULL|NULL|03-Jan-2017|Routine|90|['Protection From Contamination']|['Approved Equipment and Utensils', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Vermin']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899402679
AL'S CAFE IN THE VILLAGE|795 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|18-Jan-2017|NULL|NULL|07-Mar-2016|Routine|94|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Food Separated and Protected', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899402679
ALBERTOS MEXICAN FOOD|1850 MARRON RD, CARLSBAD, CA 92008|17-Apr-2017|NULL|NULL|17-Apr-2017|Reinspection|Directed|No major violations observed|['Vermin']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899092212
ALBERTOS MEXICAN FOOD|1850 MARRON RD, CARLSBAD, CA 92008|17-Apr-2017|NULL|NULL|30-Mar-2017|Reinspection|Directed|No major violations observed|['Vermin']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899092212
ALBERTOS MEXICAN FOOD|1850 MARRON RD, CARLSBAD, CA 92008|17-Apr-2017|NULL|NULL|22-Mar-2017|Routine|94|['Permit']|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Food Separated and Protected', 'Food Storage', 'Vermin']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899092212
ALEJANDROS MEXICAN FOOD|2952 HARDING ST, CARLSBAD, CA 92008|08-Jun-2017|NULL|NULL|08-Jun-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898702970
ALEJANDROS MEXICAN FOOD|2952 HARDING ST, CARLSBAD, CA 92008|08-Jun-2017|NULL|NULL|24-May-2017|Routine|92|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Storage', 'Floors, Walls, and Ceilings', 'Food Separated and Protected', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Person in Charge', 'Personal Cleanliness']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898702970
ALEJANDROS MEXICAN FOOD|2952 HARDING ST, CARLSBAD, CA 92008|08-Jun-2017|NULL|NULL|24-May-2017|Reinspection|Re-open|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898702970
ALEJANDROS MEXICAN FOOD|2952 HARDING ST, CARLSBAD, CA 92008|08-Jun-2017|NULL|NULL|24-May-2017|Routine|Closure|['Hot and Cold Water']|['Food Storage', 'Floors, Walls, and Ceilings', 'Food Separated and Protected', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Personal Cleanliness']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898702970
ALEJANDROS MEXICAN FOOD|2952 HARDING ST, CARLSBAD, CA 92008|08-Jun-2017|NULL|NULL|15-Nov-2016|Routine|90|No major violations observed|['Approved Equipment and Utensils', 'Food Separated and Protected', 'Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Plumbing', 'Thermometers', 'Vermin']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898702970
ALGA NORTE PARK|6565 ALICANTE RD, CARLSBAD, CA 92009|08-Sep-2016|98|A|08-Sep-2016|Routine|98|No major violations observed|['Hot and Cold Water']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920473756
ALGA NORTE PARK|6565 ALICANTE RD, CARLSBAD, CA 92009|08-Sep-2016|98|A|17-Jun-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920473756
ALGA NORTE PARK|6565 ALICANTE RD, CARLSBAD, CA 92009|08-Sep-2016|98|A|06-Nov-2015|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920473756
ALLENS NEW YORK PIZZA|6943 EL CAMINO REAL, CARLSBAD, CA 92009|14-Feb-2017|92|A|14-Feb-2017|Routine|92|['Proper Reheating']|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Warewashing Facilities Maintained']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211923610515
ALLENS NEW YORK PIZZA|6943 EL CAMINO REAL, CARLSBAD, CA 92009|14-Feb-2017|92|A|11-Jul-2016|Routine|94|No major violations observed|['Food Contact Surfaces', 'Food Storage', 'Floors, Walls, and Ceilings', 'Ventilation and Lighting', 'Warewashing Facilities Maintained']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211923610515
ARCO AM/PM|810 TAMARACK AVE, CARLSBAD, CA 92008|09-Jan-2017|97|A|09-Jan-2017|Routine|97|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898419796
ARCO AM/PM|810 TAMARACK AVE, CARLSBAD, CA 92008|09-Jan-2017|97|A|15-Apr-2016|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Plumbing']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898419796
ARCO AM/PM|810 TAMARACK AVE, CARLSBAD, CA 92008|09-Jan-2017|97|A|13-Nov-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898419796
ARMY NAVY ACADEMY RESTAURANT|2605 CARLSBAD BLVD, CARLSBAD, CA 92008|19-May-2017|97|A|19-May-2017|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Holding Temperatures']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898630512
ARMY NAVY ACADEMY RESTAURANT|2605 CARLSBAD BLVD, CARLSBAD, CA 92008|19-May-2017|97|A|11-May-2016|Routine|98|No major violations observed|['Personal Cleanliness', 'Wiping Cloths']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898630512
ARMY NAVY ACADEMY RESTAURANT|2605 CARLSBAD BLVD, CARLSBAD, CA 92008|19-May-2017|97|A|13-Nov-2015|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898630512
BABA COFFEE|2727 STATE ST, SUITE# 100, CARLSBAD, CA 92008-1629|29-Dec-2016|100|A|29-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211993485293
BABA COFFEE|2727 STATE ST, SUITE# 100, CARLSBAD, CA 92008-1629|29-Dec-2016|100|A|29-Dec-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211993485293
BABA COFFEE|2727 STATE ST, SUITE# 100, CARLSBAD, CA 92008-1629|29-Dec-2016|100|A|15-Sep-2016|Routine|97|No major violations observed|['Food Handler Training', 'Warewashing Facilities Maintained']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211993485293
BABA COFFEE|2727 STATE ST, SUITE# 100, CARLSBAD, CA 92008-1629|29-Dec-2016|100|A|26-Aug-2016|Routine|Complete|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211993485293
BAJA SESSIONS CATERING|2790 W LOKER AVE, CARLSBAD, CA 92008|17-Jan-2017|100|A|17-Jan-2017|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898682565
BAJA SESSIONS CATERING|2790 W LOKER AVE, CARLSBAD, CA 92008|17-Jan-2017|100|A|28-Mar-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898682565
BAJA SESSIONS CATERING|2790 W LOKER AVE, CARLSBAD, CA 92008|17-Jan-2017|100|A|29-Jul-2015|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898682565
BARREL REPUBLIC CARLSBAD|2961 STATE ST, CARLSBAD, CA 92008|25-Oct-2016|95|A|25-Oct-2016|Routine|95|No major violations observed|['Floors, Walls, and Ceilings', 'Garbage and Refuse', 'Nonfood Contact Surfaces Clean', 'Plumbing', 'Toilet Facilities']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211918626027
BARRIO EAT MEXICAN|530 GRAND AVE, CARLSBAD, CA 92008-2392|24-Feb-2017|NULL|NULL|24-Feb-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211991292312
BARRIO EAT MEXICAN|530 GRAND AVE, CARLSBAD, CA 92008-2392|24-Feb-2017|NULL|NULL|22-Feb-2017|Reinspection|Directed|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211991292312
BARRIO EAT MEXICAN|530 GRAND AVE, CARLSBAD, CA 92008-2392|24-Feb-2017|NULL|NULL|23-Jan-2017|Routine|97|No major violations observed|['Holding Temperatures', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211991292312
BASKIN ROBBINS|2540 EL CAMINO REAL, SUITE# D, CARLSBAD, CA 92008|20-Jan-2017|NULL|NULL|20-Jan-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211957158245
BASKIN ROBBINS|2540 EL CAMINO REAL, SUITE# D, CARLSBAD, CA 92008|20-Jan-2017|NULL|NULL|10-Jan-2017|Routine|97|No major violations observed|['Hot and Cold Water', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211957158245
BASKIN ROBBINS|2540 EL CAMINO REAL, SUITE# D, CARLSBAD, CA 92008|20-Jan-2017|NULL|NULL|10-Jan-2017|Reinspection|Re-open|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211957158245
BASKIN ROBBINS|2540 EL CAMINO REAL, SUITE# D, CARLSBAD, CA 92008|20-Jan-2017|NULL|NULL|15-Dec-2016|Reinspection|Closure|['Hot and Cold Water']|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211957158245
BATIQUITOS BAR AND GRILL|7210 BLUE HERON PL, CARLSBAD, CA 92009|11-Aug-2016|98|A|11-Aug-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899308218
BATIQUITOS BAR AND GRILL|7210 BLUE HERON PL, CARLSBAD, CA 92009|11-Aug-2016|98|A|03-Jun-2015|Routine|97|No major violations observed|['Food Separated and Protected', 'Holding Temperatures']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899308218
BATIQUITOS BAR AND GRILL|7210 BLUE HERON PL, CARLSBAD, CA 92009|11-Aug-2016|98|A|28-Apr-2015|Routine|97|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899308218
BEACH CITY SMOOTHIES|594 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|06-Feb-2017|100|A|06-Feb-2017|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898840095
BEACH CITY SMOOTHIES|594 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|06-Feb-2017|100|A|27-Sep-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898840095
BEACH CITY SMOOTHIES|594 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008|06-Feb-2017|100|A|19-May-2016|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898840095
BEACH PLUM|6971 EL CAMINO REAL, CARLSBAD, CA 92009|09-Dec-2016|94|A|09-Dec-2016|Routine|94|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Food Labeling', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Proper Handwashing Facilities']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211979050215
BEACH PLUM|6971 EL CAMINO REAL, CARLSBAD, CA 92009|09-Dec-2016|94|A|05-Dec-2016|Routine|No Access|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211979050215
BEACH PLUM|6971 EL CAMINO REAL, CARLSBAD, CA 92009|09-Dec-2016|94|A|08-Oct-2015|Routine|94|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Holding Temperatures', 'Thawing Methods', 'Warewashing Facilities Maintained']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211979050215
BEACH TERRACE INN|2775 OCEAN ST, CARLSBAD, CA 92008-2241|04-May-2017|100|NULL|04-May-2017|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211940108703
BEAMING WELLNESS|7710 EL CAMINO REAL, CARLSBAD, CA 92009|22-Mar-2017|97|A|22-Mar-2017|Routine|97|No major violations observed|['Proper Handwashing Facilities', 'Wiping Cloths']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211992760341
BEAMING WELLNESS|7710 EL CAMINO REAL, CARLSBAD, CA 92009|22-Mar-2017|97|A|30-Jun-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211992760341
BEAMING WELLNESS|7710 EL CAMINO REAL, CARLSBAD, CA 92009|22-Mar-2017|97|A|13-Jun-2016|Routine|94|No major violations observed|['Food Safety Certification', 'Food Handler Training', 'Proper Handwashing Facilities']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211992760341
BED BATH & BEYOND #505|1905 CALLE BARCELONA, CARLSBAD, CA 92009|06-Dec-2016|99|NULL|06-Dec-2016|Routine|99|No major violations observed|['Approved Equipment and Utensils']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898411575
BED BATH & BEYOND #505|1905 CALLE BARCELONA, CARLSBAD, CA 92009|06-Dec-2016|99|NULL|22-Jul-2015|Routine|100|No major violations observed|No minor violations observed|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898411575
BED BATH & BEYOND #505|1905 CALLE BARCELONA, CARLSBAD, CA 92009|06-Dec-2016|99|NULL|24-Jan-2014|Routine|99|No major violations observed|['Food Storage']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898411575
BENIHANA|755 RAINTREE DR, CARLSBAD, CA 92009|23-Feb-2017|NULL|NULL|23-Feb-2017|Reinspection|Directed|No major violations observed|['Food Handler Training']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899040446
BENIHANA|755 RAINTREE DR, CARLSBAD, CA 92009|23-Feb-2017|NULL|NULL|24-Jan-2017|Routine|95|No major violations observed|['Food Handler Training', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Carlsbad|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899040446
