Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
BONITA GOLF CLUB|5540 SWEETWATER RD, BONITA, CA 91902|08-May-2017|91|A|08-May-2017|Routine|91|No major violations observed|['Approved Equipment and Utensils', 'Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Vermin']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898627481
BONITA GOLF CLUB|5540 SWEETWATER RD, BONITA, CA 91902|08-May-2017|91|A|24-Jun-2016|Routine|92|No major violations observed|['Approved Equipment and Utensils', 'Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898627481
BONITA GOLF CLUB|5540 SWEETWATER RD, BONITA, CA 91902|08-May-2017|91|A|24-Jun-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898627481
BONITA GOLF CLUB|5540 SWEETWATER RD, BONITA, CA 91902|08-May-2017|91|A|26-Oct-2015|Routine|90|['Holding Temps']|['Approved Equipment and Utensils', 'Food Handler Training', 'Food Contact Surfaces', 'Thermometers']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898627481
BONITA VALLEY AUTO CARE|3995 BONITA RD, BONITA, CA 91902|30-Dec-2016|98|NULL|30-Dec-2016|Routine|98|No major violations observed|['Hot and Cold Water']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898286966
BONITA VALLEY AUTO CARE|3995 BONITA RD, BONITA, CA 91902|30-Dec-2016|98|NULL|23-Dec-2015|Routine|95|No major violations observed|['Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898286966
BONITA VALLEY AUTO CARE|3995 BONITA RD, BONITA, CA 91902|30-Dec-2016|98|NULL|19-Dec-2014|Routine|97|No major violations observed|['Grade Card, Last Inspection Report, Permit Available', 'Hot and Cold Water']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898286966
BONITA VALLEY LIQUOR|4040 BONITA RD, BONITA, CA 91902|27-Dec-2016|99|NULL|27-Dec-2016|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898612694
BONITA VALLEY LIQUOR|4040 BONITA RD, BONITA, CA 91902|27-Dec-2016|99|NULL|22-Dec-2016|Routine|No Access|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898612694
BONITA VALLEY LIQUOR|4040 BONITA RD, BONITA, CA 91902|27-Dec-2016|99|NULL|03-Dec-2015|Routine|96|No major violations observed|['Grade Card, Last Inspection Report, Permit Available', 'Proper Handwashing Facilities', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898612694
CARIBBEAN PLEASURES|4014 - 4024 BONITA RD, BONITA, CA 91902-1333|03-Mar-2017|NULL|NULL|03-Mar-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211916153901
CARIBBEAN PLEASURES|4014 - 4024 BONITA RD, BONITA, CA 91902-1333|03-Mar-2017|NULL|NULL|28-Feb-2017|Other|No Access|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211916153901
CARIBBEAN PLEASURES|4014 - 4024 BONITA RD, BONITA, CA 91902-1333|03-Mar-2017|NULL|NULL|28-Feb-2017|Reinspection|No Access|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211916153901
CARIBBEAN PLEASURES|4014 - 4024 BONITA RD, BONITA, CA 91902-1333|03-Mar-2017|NULL|NULL|23-Feb-2017|Other|Directed|['Permit']|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211916153901
CHULA VISTA GOLF COURSE|4475 BONITA RD, BONITA, CA 91902|13-Jan-2017|97|A|13-Jan-2017|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Holding Temperatures']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211946682712
COLIMAS|4140 BONITA RD, BONITA, CA 91902|27-Oct-2016|94|A|27-Oct-2016|Routine|94|No major violations observed|['Food Contact Surfaces', 'Garbage and Refuse', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211968067212
COLIMAS|4140 BONITA RD, BONITA, CA 91902|27-Oct-2016|94|A|11-Mar-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211968067212
COLIMAS|4140 BONITA RD, BONITA, CA 91902|27-Oct-2016|94|A|17-Feb-2016|Routine|94|['Permit']|['Food Contact Surfaces', 'Food Separated and Protected', 'Proper Handwashing Facilities', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211968067212
COTIJA TACO SHOP|4444 BONITA RD, BONITA, CA 91902|30-Jan-2017|95|A|30-Jan-2017|Routine|95|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Separated and Protected', 'Hot and Cold Water', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898555630
COTIJA TACO SHOP|4444 BONITA RD, BONITA, CA 91902|30-Jan-2017|95|A|03-May-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898555630
COTIJA TACO SHOP|4444 BONITA RD, BONITA, CA 91902|30-Jan-2017|95|A|19-Apr-2016|Routine|95|No major violations observed|['Fruits and Vegetables Washed', 'Food Handler Training', 'Nonfood Contact Surfaces Clean', 'Ventilation and Lighting']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898555630
DOLLAR TREE|4210 BONITA RD, BONITA, CA 91902-1450|22-Dec-2016|100|NULL|22-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936231499
DOLLAR TREE|4210 BONITA RD, BONITA, CA 91902-1450|22-Dec-2016|100|NULL|17-Aug-2015|Routine|95|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Protection From Contamination', 'Toilet Facilities']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936231499
DOLLAR TREE|4210 BONITA RD, BONITA, CA 91902-1450|22-Dec-2016|100|NULL|21-Jul-2015|Routine|99|No major violations observed|['Floors, Walls, and Ceilings']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936231499
DOMINOS #8595|4630 BONITA RD, BONITA, CA 91902-1427|29-Jul-2016|95|A|29-Jul-2016|Routine|95|No major violations observed|['Food Handler Training', 'Nonfood Contact Surfaces Clean', 'Vermin']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211963985950
DOMINOS #8595|4630 BONITA RD, BONITA, CA 91902-1427|29-Jul-2016|95|A|05-Jan-2016|Routine|90|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Handler Training', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211963985950
DOMINOS #8595|4630 BONITA RD, BONITA, CA 91902-1427|29-Jul-2016|95|A|22-Dec-2015|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211963985950
DONNYS CAFE INC|3901 BONITA RD, BONITA, CA 91902-1230|19-Oct-2016|98|A|19-Oct-2016|Routine|98|No major violations observed|['Hot and Cold Water']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898991415
DONNYS CAFE INC|3901 BONITA RD, BONITA, CA 91902-1230|19-Oct-2016|98|A|23-Dec-2015|Routine|94|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Personal Cleanliness']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898991415
DONNYS CAFE INC|3901 BONITA RD, BONITA, CA 91902-1230|19-Oct-2016|98|A|13-Feb-2015|Routine|96|No major violations observed|['Hot and Cold Water', 'Ventilation and Lighting', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898991415
ELLA B ALLEN ELEMENTARY SCHOOL|4300 ALLEN SCHOOL LN, BONITA, CA 91902|03-May-2017|100|A|03-May-2017|Routine|100|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899382219
ELLA B ALLEN ELEMENTARY SCHOOL|4300 ALLEN SCHOOL LN, BONITA, CA 91902|03-May-2017|100|A|07-Sep-2016|Routine|100|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899382219
ELLA B ALLEN ELEMENTARY SCHOOL|4300 ALLEN SCHOOL LN, BONITA, CA 91902|03-May-2017|100|A|29-Apr-2016|Routine|99|No major violations observed|['Wiping Cloths']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899382219
ESPRESSO BAR SERVICES|4250 BONITA RD, SUITE# A, BONITA, CA 91902-1424|20-Jan-2017|97|A|20-Jan-2017|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920471310
ESPRESSO BAR SERVICES|4250 BONITA RD, SUITE# A, BONITA, CA 91902-1424|20-Jan-2017|97|A|20-Jan-2017|Reinspection|Re-open|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920471310
ESPRESSO BAR SERVICES|4250 BONITA RD, SUITE# A, BONITA, CA 91902-1424|20-Jan-2017|97|A|20-Jan-2017|Reinspection|Closure|['Permit']|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920471310
ESPRESSO BAR SERVICES|4250 BONITA RD, SUITE# A, BONITA, CA 91902-1424|20-Jan-2017|97|A|17-Jan-2017|Reinspection|Directed|['Permit']|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920471310
ESPRESSO BAR SERVICES|4250 BONITA RD, SUITE# A, BONITA, CA 91902-1424|20-Jan-2017|97|A|13-Dec-2016|Other|Directed|['Permit']|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211920471310
FEEL GOOD NUTRITION|4242 BONITA RD, BONITA, CA 91902|01-May-2017|95|A|01-May-2017|Routine|95|No major violations observed|['Grade Card, Last Inspection Report, Permit Available', 'Hot and Cold Water', 'Vermin']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924068021
FEEL GOOD NUTRITION|4242 BONITA RD, BONITA, CA 91902|01-May-2017|95|A|01-May-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924068021
FEEL GOOD NUTRITION|4242 BONITA RD, BONITA, CA 91902|01-May-2017|95|A|06-May-2016|Routine|94|No major violations observed|['Food Safety Certification', 'Food Handler Training', 'Ventilation and Lighting', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924068021
FEEL GOOD NUTRITION|4242 BONITA RD, BONITA, CA 91902|01-May-2017|95|A|06-May-2016|Reinspection|Re-open|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924068021
FEEL GOOD NUTRITION|4242 BONITA RD, BONITA, CA 91902|01-May-2017|95|A|05-May-2016|Reinspection|Closure|['Hot and Cold Water', 'Permit']|['Food Safety Certification', 'Food Handler Training', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924068021
FRANCOS FLAPJACK FAMILY RESTAURANT|4164 BONITA RD, SUITE# 4164, BONITA, CA 91902|08-Feb-2017|NULL|NULL|08-Feb-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211905047115
FRANCOS FLAPJACK FAMILY RESTAURANT|4164 BONITA RD, SUITE# 4164, BONITA, CA 91902|08-Feb-2017|NULL|NULL|31-Jan-2017|Routine|90|No major violations observed|['Food Safety Certification', 'Food Contact Surfaces', 'Food Handler Training', 'Hot and Cold Water', 'Personal Cleanliness', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211905047115
FRANCOS FLAPJACK FAMILY RESTAURANT|4164 BONITA RD, SUITE# 4164, BONITA, CA 91902|08-Feb-2017|NULL|NULL|31-Jan-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211905047115
FRANCOS FLAPJACK FAMILY RESTAURANT|4164 BONITA RD, SUITE# 4164, BONITA, CA 91902|08-Feb-2017|NULL|NULL|03-Nov-2016|Reinspection|Directed|No major violations observed|['Food Handler Training', 'Food Safety Certification']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211905047115
FRESHLY PREPPED|4070 BONITA RD, SUITE# 2, BONITA, CA 91902-1325|17-Jan-2017|100|A|17-Jan-2017|Routine|100|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211946430081
FRESHLY PREPPED|4070 BONITA RD, SUITE# 2, BONITA, CA 91902-1325|17-Jan-2017|100|A|13-Jan-2017|Routine|No Access|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211946430081
FRESHLY PREPPED|4070 BONITA RD, SUITE# 2, BONITA, CA 91902-1325|17-Jan-2017|100|A|02-Dec-2016|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211946430081
GIANT PIZZA KING|5035 CENTRAL AVE, BONITA, CA 91902|07-Feb-2017|97|A|07-Feb-2017|Routine|97|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383516
GIANT PIZZA KING|5035 CENTRAL AVE, BONITA, CA 91902|07-Feb-2017|97|A|02-Sep-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383516
GIANT PIZZA KING|5035 CENTRAL AVE, BONITA, CA 91902|07-Feb-2017|97|A|30-Aug-2016|Reinspection|Directed|No major violations observed|['Approved Equipment and Utensils', 'Holding Temperatures']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899383516
GIGGLING GOODIES BY RISA|4070 BONITA RD, SUITE# 2, BONITA, CA 91902-1325|09-Feb-2017|99|A|09-Feb-2017|Routine|99|No major violations observed|['Food Storage']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211954180497
GIGGLING GOODIES BY RISA|4070 BONITA RD, SUITE# 2, BONITA, CA 91902-1325|09-Feb-2017|99|A|30-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211954180497
GRACIELAS TACO SHOP|5047 CENTRAL AVE, SUITE# A, BONITA, CA 91902|22-Aug-2016|95|A|22-Aug-2016|Routine|95|No major violations observed|['Food Storage', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Proper Handwashing Facilities']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983684724
GRACIELAS TACO SHOP|5047 CENTRAL AVE, SUITE# A, BONITA, CA 91902|22-Aug-2016|95|A|22-Aug-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983684724
GRACIELAS TACO SHOP|5047 CENTRAL AVE, SUITE# A, BONITA, CA 91902|22-Aug-2016|95|A|23-Nov-2015|Routine|91|['Food Contact Surfaces']|['Food Handler Training', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Thermometers', 'Warewashing Facilities Maintained']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983684724
GRACIELAS TACO SHOP|5047 CENTRAL AVE, SUITE# A, BONITA, CA 91902|22-Aug-2016|95|A|06-Nov-2015|Routine|100|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983684724
HANS AND HARRYS BAKERY|5080 BONITA RD, BONITA, CA 91902|07-Feb-2017|94|A|07-Feb-2017|Routine|94|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Storage', 'Proper Handwashing Facilities', 'Thawing Methods', 'Wiping Cloths']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211973488029
HANS AND HARRYS BAKERY|5080 BONITA RD, BONITA, CA 91902|07-Feb-2017|94|A|21-Jun-2016|Routine|93|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Food Contact Surfaces', 'Food Storage', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211973488029
HANS AND HARRYS BAKERY|5080 BONITA RD, BONITA, CA 91902|07-Feb-2017|94|A|21-Jun-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Bonita|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211973488029
