Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
7 ELEVEN STORE 36427B|398 H ST, CHULA VISTA, CA 91910|12-Aug-2016|NULL|NULL|02-Aug-2016|Routine|92|['Holding Temps']|['Food Safety Certification', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211901902851
7-ELEVEN # 29540B|7 NAPLES ST, CHULA VISTA, CA 91911-2205|28-Feb-2017|95|A|28-Feb-2017|Routine|95|No major violations observed|['Floors, Walls, and Ceilings', 'Holding Temperatures', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898704164
7-ELEVEN # 29540B|7 NAPLES ST, CHULA VISTA, CA 91911-2205|28-Feb-2017|95|A|24-Jun-2016|Routine|96|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean', 'Vermin']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898704164
7-ELEVEN # 29540B|7 NAPLES ST, CHULA VISTA, CA 91911-2205|28-Feb-2017|95|A|22-Sep-2015|Routine|96|No major violations observed|['Holding Temperatures', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898704164
7-ELEVEN # 29540B|7 NAPLES ST, CHULA VISTA, CA 91911-2205|28-Feb-2017|95|A|22-Sep-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898704164
7-ELEVEN #13568E-2131|415 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910|10-Aug-2016|93|A|10-Aug-2016|Routine|93|No major violations observed|['Food Contact Surfaces', 'Holding Temperatures', 'Thermometers', 'Vermin']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899039270
7-ELEVEN #13568E-2131|415 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910|10-Aug-2016|93|A|22-Dec-2015|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899039270
7-ELEVEN #13568E-2131|415 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910|10-Aug-2016|93|A|04-Jun-2015|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Plumbing', 'Toilet Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899039270
7-ELEVEN #13569F|796 BROADWAY, CHULA VISTA, CA 91910|20-Sep-2016|95|A|20-Sep-2016|Routine|95|No major violations observed|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899264689
7-ELEVEN #13569F|796 BROADWAY, CHULA VISTA, CA 91910|20-Sep-2016|95|A|25-Feb-2016|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899264689
7-ELEVEN #13569F|796 BROADWAY, CHULA VISTA, CA 91910|20-Sep-2016|95|A|11-Mar-2015|Routine|92|No major violations observed|['Food Safety Certification', 'Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899264689
7-ELEVEN #13570 E|285 BROADWAY, CHULA VISTA, CA 91910|16-Jun-2017|94|A|16-Jun-2017|Routine|94|No major violations observed|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899589950
7-ELEVEN #13570 E|285 BROADWAY, CHULA VISTA, CA 91910|16-Jun-2017|94|A|05-Aug-2016|Routine|95|No major violations observed|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899589950
7-ELEVEN #13570 E|285 BROADWAY, CHULA VISTA, CA 91910|16-Jun-2017|94|A|05-Oct-2015|Routine|93|No major violations observed|['Floors, Walls, and Ceilings', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Toilet Facilities', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899589950
7-ELEVEN #13576F|698 H ST, CHULA VISTA, CA 91910|21-Sep-2016|95|A|21-Sep-2016|Routine|95|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Proper Handwashing Facilities', 'Toilet Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899516882
7-ELEVEN #13576F|698 H ST, CHULA VISTA, CA 91910|21-Sep-2016|95|A|22-Dec-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899516882
7-ELEVEN #13576F|698 H ST, CHULA VISTA, CA 91910|21-Sep-2016|95|A|10-Dec-2015|Routine|91|No major violations observed|['Food Labeling', 'Floors, Walls, and Ceilings', 'Food Handler Training', 'Holding Temperatures', 'Proper Handwashing Facilities', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899516882
7-ELEVEN #13578|1475 MELROSE AVE, CHULA VISTA, CA 91911|02-Sep-2016|94|A|02-Sep-2016|Routine|94|No major violations observed|['Food Contact Surfaces', 'Food Handler Training', 'Floors, Walls, and Ceilings', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211977907169
7-ELEVEN #13578|1475 MELROSE AVE, CHULA VISTA, CA 91911|02-Sep-2016|94|A|04-Feb-2016|Routine|93|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211977907169
7-ELEVEN #13578|1475 MELROSE AVE, CHULA VISTA, CA 91911|02-Sep-2016|94|A|07-May-2015|Routine|91|No major violations observed|['Food Contact Surfaces', 'Food Storage', 'Hot and Cold Water', 'Holding Temperatures', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211977907169
7-ELEVEN #13586B|913 OTAY LAKES RD, CHULA VISTA, CA 91913|16-Jun-2017|NULL|NULL|16-Jun-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898686634
7-ELEVEN #13586B|913 OTAY LAKES RD, CHULA VISTA, CA 91913|16-Jun-2017|NULL|NULL|12-Jun-2017|Reinspection|Directed|No major violations observed|['Food Handler Training']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898686634
7-ELEVEN #13586B|913 OTAY LAKES RD, CHULA VISTA, CA 91913|16-Jun-2017|NULL|NULL|10-Apr-2017|Routine|95|No major violations observed|['Food Handler Training', 'Holding Temperatures', 'Plumbing']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898686634
7-ELEVEN #13590D|1097 BROADWAY, CHULA VISTA, CA 91911|09-Feb-2017|98|A|09-Feb-2017|Routine|98|No major violations observed|['Food Labeling', 'Nonfood Contact Surfaces Clean']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898991480
7-ELEVEN #13590D|1097 BROADWAY, CHULA VISTA, CA 91911|09-Feb-2017|98|A|19-Feb-2016|Routine|97|No major violations observed|['Food Labeling', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898991480
7-ELEVEN #13590D|1097 BROADWAY, CHULA VISTA, CA 91911|09-Feb-2017|98|A|12-Mar-2015|Routine|97|No major violations observed|['Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Toilet Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898991480
7-ELEVEN #13591B-2131|275 E ST, CHULA VISTA, CA 91910|21-Jun-2017|96|A|21-Jun-2017|Routine|96|No major violations observed|['Food Contact Surfaces', 'Holding Temperatures']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898416583
7-ELEVEN #13591B-2131|275 E ST, CHULA VISTA, CA 91910|21-Jun-2017|96|A|14-Jul-2016|Routine|97|No major violations observed|['Food Storage', 'Food Contact Surfaces']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898416583
7-ELEVEN #13591B-2131|275 E ST, CHULA VISTA, CA 91910|21-Jun-2017|96|A|14-Jul-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898416583
7-ELEVEN #13591B-2131|275 E ST, CHULA VISTA, CA 91910|21-Jun-2017|96|A|29-Oct-2015|Routine|96|No major violations observed|['Food Handler Training', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898416583
7-ELEVEN #18547B-2131|4300 MAIN ST, CHULA VISTA, CA 91911|30-Jan-2017|98|A|30-Jan-2017|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899596017
7-ELEVEN #18547B-2131|4300 MAIN ST, CHULA VISTA, CA 91911|30-Jan-2017|98|A|30-Jan-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899596017
7-ELEVEN #18547B-2131|4300 MAIN ST, CHULA VISTA, CA 91911|30-Jan-2017|98|A|09-Sep-2016|Routine|94|['Holding Temps']|['Nonfood Contact Surfaces Clean', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899596017
7-ELEVEN #18547B-2131|4300 MAIN ST, CHULA VISTA, CA 91911|30-Jan-2017|98|A|18-Feb-2016|Routine|96|No major violations observed|['Nonfood Contact Surfaces Clean', 'Vermin', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899596017
7-ELEVEN #2131-13582C|290 I ST, CHULA VISTA, CA 91910|06-Jun-2017|97|A|06-Jun-2017|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Holding Temperatures']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898290646
7-ELEVEN #2131-13582C|290 I ST, CHULA VISTA, CA 91910|06-Jun-2017|97|A|15-Apr-2016|Routine|96|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898290646
7-ELEVEN #2131-13582C|290 I ST, CHULA VISTA, CA 91910|06-Jun-2017|97|A|26-Jun-2015|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898290646
7-ELEVEN #2131-24070|1483 HILLTOP DR, CHULA VISTA, CA 91911|05-May-2017|NULL|NULL|05-May-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211964756286
7-ELEVEN #2131-24070|1483 HILLTOP DR, CHULA VISTA, CA 91911|05-May-2017|NULL|NULL|26-Apr-2017|Routine|92|No major violations observed|['Food Contact Surfaces', 'Food Handler Training', 'Grade Card, Last Inspection Report, Permit Available', 'Proper Handwashing Facilities', 'Wiping Cloths']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211964756286
7-ELEVEN #2131-24070|1483 HILLTOP DR, CHULA VISTA, CA 91911|05-May-2017|NULL|NULL|30-Aug-2016|Reinspection|Directed|No major violations observed|['Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211964756286
7-ELEVEN #2131-35480A|899 03RD AVE, CHULA VISTA, CA 91911|05-May-2017|96|A|05-May-2017|Routine|96|No major violations observed|['Hot and Cold Water', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898941188
7-ELEVEN #2131-35480A|899 03RD AVE, CHULA VISTA, CA 91911|05-May-2017|96|A|26-Apr-2016|Routine|96|No major violations observed|['Food Contact Surfaces', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898941188
7-ELEVEN #2131-35480A|899 03RD AVE, CHULA VISTA, CA 91911|05-May-2017|96|A|13-Aug-2015|Routine|95|No major violations observed|['Food Labeling', 'Hot and Cold Water', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898941188
7-ELEVEN #33715A|689 PALOMAR ST, CHULA VISTA, CA 91911|10-Jan-2017|95|A|10-Jan-2017|Routine|95|No major violations observed|['Holding Temperatures', 'Hot and Cold Water', 'Nonfood Contact Surfaces Clean']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898897248
7-ELEVEN #33715A|689 PALOMAR ST, CHULA VISTA, CA 91911|10-Jan-2017|95|A|12-Jan-2016|Routine|94|No major violations observed|['Food Contact Surfaces', 'Hot and Cold Water', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898897248
7-ELEVEN #33715A|689 PALOMAR ST, CHULA VISTA, CA 91911|10-Jan-2017|95|A|04-Mar-2015|Routine|94|No major violations observed|['Hot and Cold Water', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities', 'Toilet Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898897248
7-ELEVEN INC #34919H|1099 03RD AVE, CHULA VISTA, CA 91911|26-Aug-2016|97|A|26-Aug-2016|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211931084694
7-ELEVEN INC #34919H|1099 03RD AVE, CHULA VISTA, CA 91911|26-Aug-2016|97|A|26-Aug-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211931084694
7-ELEVEN INC #34919H|1099 03RD AVE, CHULA VISTA, CA 91911|26-Aug-2016|97|A|31-May-2016|Routine|99|No major violations observed|['Plumbing']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211931084694
7-ELEVEN INC #34919H|1099 03RD AVE, CHULA VISTA, CA 91911|26-Aug-2016|97|A|03-May-2016|Routine|95|['Permit']|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Hot and Cold Water']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211931084694
7-ELEVEN STORE #21792E|403 03RD AVE, CHULA VISTA, CA 91910|15-Feb-2017|94|A|15-Feb-2017|Routine|94|No major violations observed|['Food Contact Surfaces', 'Hot and Cold Water', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211999993939
7-ELEVEN STORE #21792E|403 03RD AVE, CHULA VISTA, CA 91910|15-Feb-2017|94|A|01-Mar-2016|Routine|96|No major violations observed|['Food Contact Surfaces', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211999993939
7-ELEVEN STORE #21792E|403 03RD AVE, CHULA VISTA, CA 91910|15-Feb-2017|94|A|03-Apr-2015|Routine|96|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211999993939
7-ELEVEN STORE 21604D|899 BROADWAY, CHULA VISTA, CA 91911|16-Sep-2016|97|A|16-Sep-2016|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211979951436
97 CENT PLUS STORE|317 BROADWAY, CHULA VISTA, CA 91910|29-Dec-2016|98|NULL|29-Dec-2016|Routine|98|No major violations observed|['Protection From Contamination']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898917496
97 CENT PLUS STORE|317 BROADWAY, CHULA VISTA, CA 91910|29-Dec-2016|98|NULL|06-Oct-2015|Routine|95|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898917496
97 CENT PLUS STORE|317 BROADWAY, CHULA VISTA, CA 91910|29-Dec-2016|98|NULL|20-May-2014|Routine|98|No major violations observed|['Hot and Cold Water']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898917496
99 CENTS ONLY STORES|1030 3RD AVE, CHULA VISTA, CA 91911-2009|08-Jul-2016|97|NULL|08-Jul-2016|Routine|97|No major violations observed|['Equipment and Utensil Storage, Use', 'Floors, Walls, and Ceilings', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983839421
99 CENTS ONLY STORES|1030 3RD AVE, CHULA VISTA, CA 91911-2009|08-Jul-2016|97|NULL|07-Jun-2016|Routine|100|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983839421
99 CENTS PLUS CENTER|4360 MAIN ST, CHULA VISTA, CA 91911|09-Dec-2016|98|NULL|09-Dec-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899086344
99 CENTS PLUS CENTER|4360 MAIN ST, CHULA VISTA, CA 91911|09-Dec-2016|98|NULL|08-Dec-2015|Routine|99|No major violations observed|['Plumbing']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899086344
99 CENTS PLUS CENTER|4360 MAIN ST, CHULA VISTA, CA 91911|09-Dec-2016|98|NULL|04-Dec-2014|Routine|97|No major violations observed|['Food Storage', 'Hot and Cold Water']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899086344
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|11-May-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|11-May-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|03-May-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|03-May-2017|Reinspection|Directed|['Handwashing']|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|27-Apr-2017|Routine|98|No major violations observed|['Equipment and Utensil Storage, Use', 'Storage of Toxic Substances']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|27-Apr-2017|Routine|96|No major violations observed|['Floors, Walls, and Ceilings', 'Vermin', 'Warewashing Facilities Maintained']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|27-Apr-2017|Routine|95|['Shellfish Tags']|['Approved Procedures', 'Food Separated and Protected']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
99 RANCH MARKET 51|505 TELEGRAPH CANYON RD, CHULA VISTA, CA 91910-6436|11-May-2017|NULL|NULL|27-Apr-2017|Routine|94|['Handwashing']|['Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211983717134
ABRE ENTERPRISES|163 MACE ST, CHULA VISTA, CA 91911-5820|31-May-2017|99|A|31-May-2017|Routine|99|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211990916206
ACE SUSHI at VONS 2826|1745 EASTLAKE PKWY, CHULA VISTA, CA 91915|27-Sep-2016|99|A|27-Sep-2016|Routine|99|No major violations observed|['Nonfood Contact Surfaces Clean']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211923980539
ACE SUSHI at VONS 2826|1745 EASTLAKE PKWY, CHULA VISTA, CA 91915|27-Sep-2016|99|A|27-Sep-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211923980539
ACE SUSHI at VONS 2826|1745 EASTLAKE PKWY, CHULA VISTA, CA 91915|27-Sep-2016|99|A|07-Mar-2016|Routine|98|No major violations observed|['Food Handler Training']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211923980539
ACE SUSHI at VONS 2826|1745 EASTLAKE PKWY, CHULA VISTA, CA 91915|27-Sep-2016|99|A|03-Aug-2015|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Garbage and Refuse', 'Vermin']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211923980539
ACTIVCARE AT ROLLING HILLS RANCH|850 DUNCAN RANCH RD, CHULA VISTA, CA 91914|16-Nov-2016|96|A|16-Nov-2016|Routine|96|No major violations observed|['Food Contact Surfaces', 'Proper Handwashing Facilities']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211981843033
ACTIVCARE AT ROLLING HILLS RANCH|850 DUNCAN RANCH RD, CHULA VISTA, CA 91914|16-Nov-2016|96|A|16-Nov-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211981843033
ACTIVCARE AT ROLLING HILLS RANCH|850 DUNCAN RANCH RD, CHULA VISTA, CA 91914|16-Nov-2016|96|A|05-Nov-2015|Routine|92|No major violations observed|['Food Contact Surfaces', 'Food Handler Training', 'Proper Handwashing Facilities', 'Protection From Contamination']|Chula Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211981843033
