Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
LAKE HENSHAW RESORT INC|26439 HY 76, SANTA YSABEL, CA 92070|15-Nov-2016|100|NULL|12-Nov-2015|Routine|98|No major violations observed|['Hot and Cold Water']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898457236
LAKE HENSHAW RESORT INC|26439 HY 76, SANTA YSABEL, CA 92070|15-Nov-2016|100|NULL|30-Sep-2014|Routine|100|No major violations observed|No minor violations observed|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898457236
MATAGUAY SCOUT RESERV|27955 HIGHWAY 79, SANTA YSABEL, CA 92070-9619|28-Jul-2016|95|A|28-Jul-2016|Routine|95|No major violations observed|['Floors, Walls, and Ceilings', 'Proper Handwashing Facilities', 'Wiping Cloths', 'Warewashing Facilities Maintained']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898287543
MATAGUAY SCOUT RESERV|27955 HIGHWAY 79, SANTA YSABEL, CA 92070-9619|28-Jul-2016|95|A|11-Feb-2016|Routine|95|No major violations observed|['Floors, Walls, and Ceilings', 'Hot and Cold Water', 'Vermin']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898287543
MATAGUAY SCOUT RESERV|27955 HIGHWAY 79, SANTA YSABEL, CA 92070-9619|28-Jul-2016|95|A|11-Feb-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898287543
MATAGUAY SCOUT RESERV|27955 HIGHWAY 79, SANTA YSABEL, CA 92070-9619|28-Jul-2016|95|A|30-Jul-2015|Routine|93|No major violations observed|['Approved Equipment and Utensils', 'Food Safety Certification', 'Floors, Walls, and Ceilings', 'Vermin', 'Warewashing Facilities Maintained']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898287543
RAMCO PETROLEUM|30351 HY 78, SANTA YSABEL, CA 92070|05-Oct-2016|NULL|NULL|05-Oct-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850421
RAMCO PETROLEUM|30351 HY 78, SANTA YSABEL, CA 92070|05-Oct-2016|NULL|NULL|14-Sep-2016|Routine|96|No major violations observed|['Hot and Cold Water', 'Proper Handwashing Facilities']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850421
RAMCO PETROLEUM|30351 HY 78, SANTA YSABEL, CA 92070|05-Oct-2016|NULL|NULL|21-Aug-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898850421
SPENCER VALLEY ELEMENTARY|4414 HWY 78/79, SANTA YSABEL, CA 92070|11-Apr-2017|100|A|11-Apr-2017|Routine|100|No major violations observed|No minor violations observed|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211991950693
SPENCER VALLEY ELEMENTARY|4414 HWY 78/79, SANTA YSABEL, CA 92070|11-Apr-2017|100|A|11-Oct-2016|Routine|100|No major violations observed|No minor violations observed|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211991950693
SPENCER VALLEY ELEMENTARY|4414 HWY 78/79, SANTA YSABEL, CA 92070|11-Apr-2017|100|A|25-Mar-2016|Routine|98|No major violations observed|['Hot and Cold Water']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211991950693
THE APPLE COUNTRY RESTAURANT|30270 HY 78, SANTA YSABEL, CA 92070|01-Jun-2017|98|A|01-Jun-2017|Routine|98|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items', 'Storage of Toxic Substances']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211921824992
THE APPLE COUNTRY RESTAURANT|30270 HY 78, SANTA YSABEL, CA 92070|01-Jun-2017|98|A|25-Jan-2017|Routine|98|No major violations observed|['Holding Temperatures']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211921824992
THE APPLE COUNTRY RESTAURANT|30270 HY 78, SANTA YSABEL, CA 92070|01-Jun-2017|98|A|14-Sep-2016|Routine|Complete|No major violations observed|['Food Separated and Protected', 'Holding Temperatures']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211921824992
THE ROUND UP GRILL & JOHN LITTLE CATERING|26439 HY 76, SANTA YSABEL, CA 92070|16-Feb-2017|95|A|16-Feb-2017|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Food Separated and Protected', 'Floors, Walls, and Ceilings', 'Thawing Methods', 'Wiping Cloths']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910501160
THE ROUND UP GRILL & JOHN LITTLE CATERING|26439 HY 76, SANTA YSABEL, CA 92070|16-Feb-2017|95|A|13-Oct-2016|Routine|96|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Food Storage', 'Ventilation and Lighting']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910501160
THE ROUND UP GRILL & JOHN LITTLE CATERING|26439 HY 76, SANTA YSABEL, CA 92070|16-Feb-2017|95|A|20-Apr-2016|Routine|96|No major violations observed|['Equipment and Utensil Storage, Use', 'Holding Temperatures', 'Wiping Cloths']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211910501160
WYNOLA PIZZA EXPRESS|4355 HY 78, SANTA YSABEL, CA 92070|04-May-2017|96|A|04-May-2017|Routine|96|No major violations observed|['Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Storage of Toxic Substances']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898697582
WYNOLA PIZZA EXPRESS|4355 HY 78, SANTA YSABEL, CA 92070|04-May-2017|96|A|01-Nov-2016|Routine|96|No major violations observed|['Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Wiping Cloths']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898697582
WYNOLA PIZZA EXPRESS|4355 HY 78, SANTA YSABEL, CA 92070|04-May-2017|96|A|22-Apr-2016|Routine|97|No major violations observed|['Equipment and Utensil Storage, Use', 'Holding Temperatures']|Santa Ysabel|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898697582
