Name|Address|Last Inspection|Score|Grade|Inspection Date|Inspection Type|Result|Major Violations|Minor Violations|City|URL
A TASTE OF NEW YORK PIZZERIA|1385 E VISTA WAY, VISTA, CA 92084|29-Nov-2016|97|A|29-Nov-2016|Routine|97|No major violations observed|['Premises, Vermin-proofing, Personal/Cleaning Items', 'Time as Public Health Control']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211913542884
ABU'S KITCHEN|2515 PIONEER AVE, VISTA, CA 92083|23-Jan-2017|98|A|23-Jan-2017|Routine|98|No major violations observed|['Food Safety Certification']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211912909979
ABU'S KITCHEN|2515 PIONEER AVE, VISTA, CA 92083|23-Jan-2017|98|A|02-Aug-2016|Routine|99|No major violations observed|['Approved Equipment and Utensils']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211912909979
ABU'S KITCHEN|2515 PIONEER AVE, VISTA, CA 92083|23-Jan-2017|98|A|02-Aug-2016|Reinspection|Directed|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211912909979
ABU'S KITCHEN|2515 PIONEER AVE, VISTA, CA 92083|23-Jan-2017|98|A|27-May-2016|Routine|97|No major violations observed|['Fruits and Vegetables Washed', 'Proper Handwashing Facilities']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211912909979
ACROPOLIS GREEK GRILL|3295 BUSINESS PARK DR, VISTA, CA 92081-8554|24-Feb-2017|NULL|NULL|24-Feb-2017|Reinspection|Directed|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899114326
ACROPOLIS GREEK GRILL|3295 BUSINESS PARK DR, VISTA, CA 92081-8554|24-Feb-2017|NULL|NULL|15-Feb-2017|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Food Safety Certification', 'Food Contact Surfaces']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899114326
ACROPOLIS GREEK GRILL|3295 BUSINESS PARK DR, VISTA, CA 92081-8554|24-Feb-2017|NULL|NULL|19-Apr-2016|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899114326
ADDICTED 2 FLAVOR|2515 PIONEER AVE, VISTA, CA 92083|24-Jan-2017|98|A|24-Jan-2017|Routine|98|No major violations observed|['Food Safety Certification']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924239290
ADDICTED 2 FLAVOR|2515 PIONEER AVE, VISTA, CA 92083|24-Jan-2017|98|A|16-Aug-2016|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211924239290
AGUACATES MEXICAN FOOD|435 N SANTA FE AVE, VISTA, CA 92084|02-Jun-2017|90|A|02-Jun-2017|Routine|90|['Impoundment']|['Food Separated and Protected', 'Holding Temperatures', 'Hot and Cold Water', 'Proper Handwashing Facilities', 'Vermin', 'Wiping Cloths']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211958062105
AGUACATES MEXICAN FOOD|435 N SANTA FE AVE, VISTA, CA 92084|02-Jun-2017|90|A|08-Jul-2016|Routine|91|No major violations observed|['Equipment and Utensil Storage, Use', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Proper Handwashing Facilities', 'Toilet Facilities', 'Wiping Cloths']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211958062105
AGUACATES MEXICAN FOOD|435 N SANTA FE AVE, VISTA, CA 92084|02-Jun-2017|90|A|07-Jan-2016|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Food Separated and Protected']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211958062105
AGUACATES MEXICAN FOOD|435 N SANTA FE AVE, VISTA, CA 92084|02-Jun-2017|90|A|07-Jan-2016|Reinspection|Re-open|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211958062105
AILEENS ICE CREAM|2506 S SANTA FE AVE, VISTA, CA 92083|27-Apr-2016|98|NULL|27-Apr-2016|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Identification']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899341109
AILEENS ICE CREAM|2506 S SANTA FE AVE, VISTA, CA 92083|27-Apr-2016|98|NULL|23-Apr-2015|Routine|Complete|No major violations observed|['Floors, Walls, and Ceilings', 'Identification', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899341109
AILEENS ICE CREAM|2506 S SANTA FE AVE, VISTA, CA 92083|27-Apr-2016|98|NULL|04-Jun-2014|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211899341109
ALBERTACOS MEXICAN FOOD|601 SYCAMORE AVE, VISTA, CA 92083|08-May-2017|92|A|08-May-2017|Routine|92|No major violations observed|['Approved Equipment and Utensils', 'Food Storage', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Wiping Cloths']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898223658
ALBERTACOS MEXICAN FOOD|601 SYCAMORE AVE, VISTA, CA 92083|08-May-2017|92|A|25-Apr-2016|Routine|92|No major violations observed|['Food Separated and Protected', 'Food Contact Surfaces', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Storage of Toxic Substances']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898223658
ALBERTACOS MEXICAN FOOD|601 SYCAMORE AVE, VISTA, CA 92083|08-May-2017|92|A|15-Sep-2015|Reinspection|Directed|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211898223658
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|05-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|05-Dec-2016|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|05-Dec-2016|Routine|99|No major violations observed|['Nonfood Contact Surfaces Clean']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|05-Dec-2016|Routine|98|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|05-Dec-2016|Routine|98|No major violations observed|['Nonfood Contact Surfaces Clean', 'Thermometers']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|20-Nov-2015|Routine|97|No major violations observed|['Equipment and Utensil Storage, Use', 'Food Contact Surfaces']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|20-Nov-2015|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Food Contact Surfaces']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|20-Nov-2015|Routine|95|No major violations observed|['Food Contact Surfaces', 'Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|20-Nov-2015|Routine|Complete|No major violations observed|['Garbage and Refuse', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|25-Feb-2015|Routine|98|No major violations observed|['Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|25-Feb-2015|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|25-Feb-2015|Routine|97|No major violations observed|['Floors, Walls, and Ceilings', 'Food Contact Surfaces']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 3797|1601 S MELROSE DR, VISTA, CA 92083|05-Dec-2016|NULL|NULL|25-Feb-2015|Routine|Complete|No major violations observed|['Floors, Walls, and Ceilings', 'Proper Handwashing Facilities']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211936595485
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|22-Feb-2017|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|22-Feb-2017|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|22-Feb-2017|Routine|99|No major violations observed|['Nonfood Contact Surfaces Clean']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|22-Feb-2017|Routine|97|No major violations observed|['Food Separated and Protected', 'Floors, Walls, and Ceilings', 'Nonfood Contact Surfaces Clean']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|08-Jul-2016|Routine|99|No major violations observed|['Equipment and Utensil Storage, Use']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|08-Jul-2016|Routine|98|No major violations observed|['Proper Handwashing Facilities']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|08-Jul-2016|Routine|96|No major violations observed|['Food Storage', 'Floors, Walls, and Ceilings', 'Premises, Vermin-proofing, Personal/Cleaning Items', 'Ventilation and Lighting']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|08-Jul-2016|Routine|94|No major violations observed|['Approved Equipment and Utensils', 'Food Separated and Protected', 'Floors, Walls, and Ceilings', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|02-Dec-2015|Routine|96|No major violations observed|['Approved Equipment and Utensils', 'Holding Temperatures', 'Nonfood Contact Surfaces Clean']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|02-Dec-2015|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Equipment and Utensil Storage, Use', 'Storage of Toxic Substances', 'Vermin']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALBERTSONS 6201|1301 E VISTA WAY, VISTA, CA 92084|22-Feb-2017|NULL|NULL|02-Dec-2015|Routine|95|No major violations observed|['Approved Equipment and Utensils', 'Floors, Walls, and Ceilings', 'Food Separated and Protected', 'Nonfood Contact Surfaces Clean', 'Premises, Vermin-proofing, Personal/Cleaning Items']|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211969538865
ALDI VISTA|1750 UNIVERSITY DR, VISTA, CA 92083|21-Jul-2016|100|NULL|21-Jul-2016|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211942962772
ALDI VISTA|1750 UNIVERSITY DR, VISTA, CA 92083|21-Jul-2016|100|NULL|09-Feb-2016|Routine|100|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211942962772
ALEJANDROS PRODUCE|2504 S SANTA FE AVE, VISTA, CA 92083|15-Sep-2016|NULL|NULL|15-Sep-2016|Routine|Complete|No major violations observed|No minor violations observed|Vista|http://www2.sdcounty.ca.gov/ffis/DetailPage.aspx?Permit_id=211944449873
